concelho,distrito,ano,dim_3_t,valor
Cantanhede,Coimbra,2025,Total,19395.0
Cantanhede,Coimbra,2025,Turquia,178.0
Cantanhede,Coimbra,2025,Ucrânia,52.0
Cantanhede,Coimbra,2025,Áustria,22.0
Cantanhede,Coimbra,2025,Índia,61.0
Carrazeda de Ansiães,Bragança,2020,Alemanha,18.0
Carrazeda de Ansiães,Bragança,2020,Angola,
Carrazeda de Ansiães,Bragança,2020,Argentina,
Carrazeda de Ansiães,Bragança,2020,Austrália,
Carrazeda de Ansiães,Bragança,2020,Brasil,
Carrazeda de Ansiães,Bragança,2020,Bulgária,
Carrazeda de Ansiães,Bragança,2020,Bélgica,10.0
Carrazeda de Ansiães,Bragança,2020,Canadá,
Carrazeda de Ansiães,Bragança,2020,China,
Carrazeda de Ansiães,Bragança,2020,Chipre,
Carrazeda de Ansiães,Bragança,2020,Chéquia,5.0
Carrazeda de Ansiães,Bragança,2020,Coreia (República da),
Carrazeda de Ansiães,Bragança,2020,Croácia,
Carrazeda de Ansiães,Bragança,2020,Dinamarca,
Carrazeda de Ansiães,Bragança,2020,Eslováquia,
Carrazeda de Ansiães,Bragança,2020,Eslovénia,
Carrazeda de Ansiães,Bragança,2020,Espanha,7.0
Carrazeda de Ansiães,Bragança,2020,Estados Unidos da América,
Carrazeda de Ansiães,Bragança,2020,Estrangeiro,93.0
Carrazeda de Ansiães,Bragança,2020,Estónia,
Carrazeda de Ansiães,Bragança,2020,Federação da Rússia,
Carrazeda de Ansiães,Bragança,2020,Finlândia,
Carrazeda de Ansiães,Bragança,2020,França,26.0
Carrazeda de Ansiães,Bragança,2020,Grécia,
Carrazeda de Ansiães,Bragança,2020,Hungria,
Carrazeda de Ansiães,Bragança,2020,Irlanda,
Carrazeda de Ansiães,Bragança,2020,Israel,
Carrazeda de Ansiães,Bragança,2020,Itália,
Carrazeda de Ansiães,Bragança,2020,Japão,
Carrazeda de Ansiães,Bragança,2020,Letónia,
Carrazeda de Ansiães,Bragança,2020,Lituânia,
Carrazeda de Ansiães,Bragança,2020,Luxemburgo,
Carrazeda de Ansiães,Bragança,2020,Malta,
Carrazeda de Ansiães,Bragança,2020,Marrocos,
Carrazeda de Ansiães,Bragança,2020,México,
Carrazeda de Ansiães,Bragança,2020,Noruega,
Carrazeda de Ansiães,Bragança,2020,Outros,2.0
Carrazeda de Ansiães,Bragança,2020,Países Baixos (Reino dos),7.0
Carrazeda de Ansiães,Bragança,2020,Polónia,
Carrazeda de Ansiães,Bragança,2020,Portugal,2923.0
Carrazeda de Ansiães,Bragança,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,9.0
Carrazeda de Ansiães,Bragança,2020,Roménia,
Carrazeda de Ansiães,Bragança,2020,Suécia,4.0
Carrazeda de Ansiães,Bragança,2020,Suíça,5.0
Carrazeda de Ansiães,Bragança,2020,Sérvia,
Carrazeda de Ansiães,Bragança,2020,Total,3016.0
Carrazeda de Ansiães,Bragança,2020,Turquia,
Carrazeda de Ansiães,Bragança,2020,Ucrânia,
Carrazeda de Ansiães,Bragança,2020,Áustria,
Carrazeda de Ansiães,Bragança,2020,Índia,
Carrazeda de Ansiães,Bragança,2021,Alemanha,40.0
Carrazeda de Ansiães,Bragança,2021,Angola,
Carrazeda de Ansiães,Bragança,2021,Argentina,2.0
Carrazeda de Ansiães,Bragança,2021,Austrália,
Carrazeda de Ansiães,Bragança,2021,Brasil,2.0
Carrazeda de Ansiães,Bragança,2021,Bulgária,
Carrazeda de Ansiães,Bragança,2021,Bélgica,11.0
Carrazeda de Ansiães,Bragança,2021,Canadá,7.0
Carrazeda de Ansiães,Bragança,2021,China,
Carrazeda de Ansiães,Bragança,2021,Chipre,
Carrazeda de Ansiães,Bragança,2021,Chéquia,3.0
Carrazeda de Ansiães,Bragança,2021,Coreia (República da),
Carrazeda de Ansiães,Bragança,2021,Croácia,
Carrazeda de Ansiães,Bragança,2021,Dinamarca,10.0
Carrazeda de Ansiães,Bragança,2021,Eslováquia,
Carrazeda de Ansiães,Bragança,2021,Eslovénia,
Carrazeda de Ansiães,Bragança,2021,Espanha,37.0
Carrazeda de Ansiães,Bragança,2021,Estados Unidos da América,25.0
Carrazeda de Ansiães,Bragança,2021,Estrangeiro,329.0
Carrazeda de Ansiães,Bragança,2021,Estónia,
Carrazeda de Ansiães,Bragança,2021,Federação da Rússia,
Carrazeda de Ansiães,Bragança,2021,Finlândia,1.0
Carrazeda de Ansiães,Bragança,2021,França,112.0
Carrazeda de Ansiães,Bragança,2021,Grécia,
Carrazeda de Ansiães,Bragança,2021,Hungria,
Carrazeda de Ansiães,Bragança,2021,Irlanda,
Carrazeda de Ansiães,Bragança,2021,Israel,4.0
Carrazeda de Ansiães,Bragança,2021,Itália,2.0
Carrazeda de Ansiães,Bragança,2021,Japão,
Carrazeda de Ansiães,Bragança,2021,Letónia,
Carrazeda de Ansiães,Bragança,2021,Lituânia,
Carrazeda de Ansiães,Bragança,2021,Luxemburgo,
Carrazeda de Ansiães,Bragança,2021,Malta,5.0
Carrazeda de Ansiães,Bragança,2021,Marrocos,
Carrazeda de Ansiães,Bragança,2021,México,
Carrazeda de Ansiães,Bragança,2021,Noruega,2.0
Carrazeda de Ansiães,Bragança,2021,Outros,4.0
Carrazeda de Ansiães,Bragança,2021,Países Baixos (Reino dos),28.0
Carrazeda de Ansiães,Bragança,2021,Polónia,3.0
Carrazeda de Ansiães,Bragança,2021,Portugal,4205.0
Carrazeda de Ansiães,Bragança,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,27.0
Carrazeda de Ansiães,Bragança,2021,Roménia,
Carrazeda de Ansiães,Bragança,2021,Suécia,2.0
Carrazeda de Ansiães,Bragança,2021,Suíça,2.0
Carrazeda de Ansiães,Bragança,2021,Sérvia,
Carrazeda de Ansiães,Bragança,2021,Total,4534.0
Carrazeda de Ansiães,Bragança,2021,Turquia,
Carrazeda de Ansiães,Bragança,2021,Ucrânia,
Carrazeda de Ansiães,Bragança,2021,Áustria,
Carrazeda de Ansiães,Bragança,2021,Índia,
Carrazeda de Ansiães,Bragança,2022,Alemanha,143.0
Carrazeda de Ansiães,Bragança,2022,Angola,2.0
Carrazeda de Ansiães,Bragança,2022,Argentina,
Carrazeda de Ansiães,Bragança,2022,Austrália,29.0
Carrazeda de Ansiães,Bragança,2022,Brasil,26.0
Carrazeda de Ansiães,Bragança,2022,Bulgária,
Carrazeda de Ansiães,Bragança,2022,Bélgica,47.0
Carrazeda de Ansiães,Bragança,2022,Canadá,51.0
Carrazeda de Ansiães,Bragança,2022,China,
Carrazeda de Ansiães,Bragança,2022,Chipre,
Carrazeda de Ansiães,Bragança,2022,Chéquia,4.0
Carrazeda de Ansiães,Bragança,2022,Coreia (República da),
Carrazeda de Ansiães,Bragança,2022,Croácia,
Carrazeda de Ansiães,Bragança,2022,Dinamarca,22.0
Carrazeda de Ansiães,Bragança,2022,Eslováquia,
Carrazeda de Ansiães,Bragança,2022,Eslovénia,2.0
Carrazeda de Ansiães,Bragança,2022,Espanha,84.0
Carrazeda de Ansiães,Bragança,2022,Estados Unidos da América,195.0
Carrazeda de Ansiães,Bragança,2022,Estrangeiro,1381.0
Carrazeda de Ansiães,Bragança,2022,Estónia,
Carrazeda de Ansiães,Bragança,2022,Federação da Rússia,2.0
Carrazeda de Ansiães,Bragança,2022,Finlândia,5.0
Carrazeda de Ansiães,Bragança,2022,França,350.0
Carrazeda de Ansiães,Bragança,2022,Grécia,1.0
Carrazeda de Ansiães,Bragança,2022,Hungria,1.0
Carrazeda de Ansiães,Bragança,2022,Irlanda,16.0
Carrazeda de Ansiães,Bragança,2022,Israel,35.0
Carrazeda de Ansiães,Bragança,2022,Itália,35.0
Carrazeda de Ansiães,Bragança,2022,Japão,3.0
Carrazeda de Ansiães,Bragança,2022,Letónia,
Carrazeda de Ansiães,Bragança,2022,Lituânia,6.0
Carrazeda de Ansiães,Bragança,2022,Luxemburgo,8.0
Carrazeda de Ansiães,Bragança,2022,Malta,
Carrazeda de Ansiães,Bragança,2022,Marrocos,
Carrazeda de Ansiães,Bragança,2022,México,
Carrazeda de Ansiães,Bragança,2022,Noruega,4.0
Carrazeda de Ansiães,Bragança,2022,Outros,13.0
Carrazeda de Ansiães,Bragança,2022,Países Baixos (Reino dos),99.0
Carrazeda de Ansiães,Bragança,2022,Polónia,26.0
Carrazeda de Ansiães,Bragança,2022,Portugal,6736.0
Carrazeda de Ansiães,Bragança,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,106.0
Carrazeda de Ansiães,Bragança,2022,Roménia,
Carrazeda de Ansiães,Bragança,2022,Suécia,6.0
Carrazeda de Ansiães,Bragança,2022,Suíça,39.0
Carrazeda de Ansiães,Bragança,2022,Sérvia,
Carrazeda de Ansiães,Bragança,2022,Total,8117.0
Carrazeda de Ansiães,Bragança,2022,Turquia,
Carrazeda de Ansiães,Bragança,2022,Ucrânia,4.0
Carrazeda de Ansiães,Bragança,2022,Áustria,17.0
Carrazeda de Ansiães,Bragança,2022,Índia,
Carrazeda de Ansiães,Bragança,2023,Alemanha,147.0
Carrazeda de Ansiães,Bragança,2023,Angola,
Carrazeda de Ansiães,Bragança,2023,Argentina,2.0
Carrazeda de Ansiães,Bragança,2023,Austrália,20.0
Carrazeda de Ansiães,Bragança,2023,Brasil,45.0
Carrazeda de Ansiães,Bragança,2023,Bulgária,
Carrazeda de Ansiães,Bragança,2023,Bélgica,75.0
Carrazeda de Ansiães,Bragança,2023,Canadá,78.0
Carrazeda de Ansiães,Bragança,2023,China,
Carrazeda de Ansiães,Bragança,2023,Chipre,
Carrazeda de Ansiães,Bragança,2023,Chéquia,7.0
Carrazeda de Ansiães,Bragança,2023,Coreia (República da),
Carrazeda de Ansiães,Bragança,2023,Croácia,
Carrazeda de Ansiães,Bragança,2023,Dinamarca,26.0
Carrazeda de Ansiães,Bragança,2023,Eslováquia,2.0
Carrazeda de Ansiães,Bragança,2023,Eslovénia,
Carrazeda de Ansiães,Bragança,2023,Espanha,120.0
Carrazeda de Ansiães,Bragança,2023,Estados Unidos da América,245.0
Carrazeda de Ansiães,Bragança,2023,Estrangeiro,1546.0
Carrazeda de Ansiães,Bragança,2023,Estónia,
Carrazeda de Ansiães,Bragança,2023,Federação da Rússia,3.0
Carrazeda de Ansiães,Bragança,2023,Finlândia,6.0
Carrazeda de Ansiães,Bragança,2023,França,370.0
Carrazeda de Ansiães,Bragança,2023,Grécia,
Carrazeda de Ansiães,Bragança,2023,Hungria,4.0
Carrazeda de Ansiães,Bragança,2023,Irlanda,6.0
Carrazeda de Ansiães,Bragança,2023,Israel,42.0
Carrazeda de Ansiães,Bragança,2023,Itália,26.0
Carrazeda de Ansiães,Bragança,2023,Japão,2.0
Carrazeda de Ansiães,Bragança,2023,Letónia,
Carrazeda de Ansiães,Bragança,2023,Lituânia,
Carrazeda de Ansiães,Bragança,2023,Luxemburgo,4.0
Carrazeda de Ansiães,Bragança,2023,Malta,2.0
Carrazeda de Ansiães,Bragança,2023,Marrocos,2.0
Carrazeda de Ansiães,Bragança,2023,México,
Carrazeda de Ansiães,Bragança,2023,Noruega,10.0
Carrazeda de Ansiães,Bragança,2023,Outros,31.0
Carrazeda de Ansiães,Bragança,2023,Países Baixos (Reino dos),30.0
Carrazeda de Ansiães,Bragança,2023,Polónia,6.0
Carrazeda de Ansiães,Bragança,2023,Portugal,6186.0
Carrazeda de Ansiães,Bragança,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,124.0
Carrazeda de Ansiães,Bragança,2023,Roménia,
Carrazeda de Ansiães,Bragança,2023,Suécia,12.0
Carrazeda de Ansiães,Bragança,2023,Suíça,53.0
Carrazeda de Ansiães,Bragança,2023,Sérvia,
Carrazeda de Ansiães,Bragança,2023,Total,7732.0
Carrazeda de Ansiães,Bragança,2023,Turquia,2.0
Carrazeda de Ansiães,Bragança,2023,Ucrânia,18.0
Carrazeda de Ansiães,Bragança,2023,Áustria,24.0
Carrazeda de Ansiães,Bragança,2023,Índia,2.0
Carrazeda de Ansiães,Bragança,2024,Alemanha,192.0
Carrazeda de Ansiães,Bragança,2024,Angola,
Carrazeda de Ansiães,Bragança,2024,Argentina,2.0
Carrazeda de Ansiães,Bragança,2024,Austrália,19.0
Carrazeda de Ansiães,Bragança,2024,Brasil,18.0
Carrazeda de Ansiães,Bragança,2024,Bulgária,
Carrazeda de Ansiães,Bragança,2024,Bélgica,43.0
Carrazeda de Ansiães,Bragança,2024,Canadá,89.0
Carrazeda de Ansiães,Bragança,2024,China,30.0
Carrazeda de Ansiães,Bragança,2024,Chipre,
Carrazeda de Ansiães,Bragança,2024,Chéquia,4.0
Carrazeda de Ansiães,Bragança,2024,Coreia (República da),3.0
Carrazeda de Ansiães,Bragança,2024,Croácia,
Carrazeda de Ansiães,Bragança,2024,Dinamarca,34.0
Carrazeda de Ansiães,Bragança,2024,Eslováquia,
Carrazeda de Ansiães,Bragança,2024,Eslovénia,
Carrazeda de Ansiães,Bragança,2024,Espanha,119.0
Carrazeda de Ansiães,Bragança,2024,Estados Unidos da América,140.0
Carrazeda de Ansiães,Bragança,2024,Estrangeiro,1433.0
Carrazeda de Ansiães,Bragança,2024,Estónia,
Carrazeda de Ansiães,Bragança,2024,Federação da Rússia,4.0
Carrazeda de Ansiães,Bragança,2024,Finlândia,10.0
Carrazeda de Ansiães,Bragança,2024,França,278.0
Carrazeda de Ansiães,Bragança,2024,Grécia,
Carrazeda de Ansiães,Bragança,2024,Hungria,2.0
Carrazeda de Ansiães,Bragança,2024,Irlanda,10.0
Carrazeda de Ansiães,Bragança,2024,Israel,20.0
Carrazeda de Ansiães,Bragança,2024,Itália,43.0
Carrazeda de Ansiães,Bragança,2024,Japão,
Carrazeda de Ansiães,Bragança,2024,Letónia,
Carrazeda de Ansiães,Bragança,2024,Lituânia,3.0
Carrazeda de Ansiães,Bragança,2024,Luxemburgo,
Carrazeda de Ansiães,Bragança,2024,Malta,
Carrazeda de Ansiães,Bragança,2024,Marrocos,
Carrazeda de Ansiães,Bragança,2024,México,2.0
Carrazeda de Ansiães,Bragança,2024,Noruega,13.0
Carrazeda de Ansiães,Bragança,2024,Outros,36.0
Carrazeda de Ansiães,Bragança,2024,Países Baixos (Reino dos),66.0
Carrazeda de Ansiães,Bragança,2024,Polónia,10.0
Carrazeda de Ansiães,Bragança,2024,Portugal,5709.0
Carrazeda de Ansiães,Bragança,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,168.0
Carrazeda de Ansiães,Bragança,2024,Roménia,2.0
Carrazeda de Ansiães,Bragança,2024,Suécia,15.0
Carrazeda de Ansiães,Bragança,2024,Suíça,36.0
Carrazeda de Ansiães,Bragança,2024,Sérvia,
Carrazeda de Ansiães,Bragança,2024,Total,7142.0
Carrazeda de Ansiães,Bragança,2024,Turquia,
Carrazeda de Ansiães,Bragança,2024,Ucrânia,2.0
Carrazeda de Ansiães,Bragança,2024,Áustria,20.0
Carrazeda de Ansiães,Bragança,2024,Índia,
Carrazeda de Ansiães,Bragança,2025,Alemanha,140.0
Carrazeda de Ansiães,Bragança,2025,Angola,
Carrazeda de Ansiães,Bragança,2025,Argentina,
Carrazeda de Ansiães,Bragança,2025,Austrália,15.0
Carrazeda de Ansiães,Bragança,2025,Brasil,24.0
Carrazeda de Ansiães,Bragança,2025,Bulgária,
Carrazeda de Ansiães,Bragança,2025,Bélgica,47.0
Carrazeda de Ansiães,Bragança,2025,Canadá,78.0
Carrazeda de Ansiães,Bragança,2025,China,1.0
Carrazeda de Ansiães,Bragança,2025,Chipre,
Carrazeda de Ansiães,Bragança,2025,Chéquia,9.0
Carrazeda de Ansiães,Bragança,2025,Coreia (República da),
Carrazeda de Ansiães,Bragança,2025,Croácia,
Carrazeda de Ansiães,Bragança,2025,Dinamarca,17.0
Carrazeda de Ansiães,Bragança,2025,Eslováquia,
Carrazeda de Ansiães,Bragança,2025,Eslovénia,
Carrazeda de Ansiães,Bragança,2025,Espanha,130.0
Carrazeda de Ansiães,Bragança,2025,Estados Unidos da América,177.0
Carrazeda de Ansiães,Bragança,2025,Estrangeiro,1261.0
Carrazeda de Ansiães,Bragança,2025,Estónia,
Carrazeda de Ansiães,Bragança,2025,Federação da Rússia,2.0
Carrazeda de Ansiães,Bragança,2025,Finlândia,3.0
Carrazeda de Ansiães,Bragança,2025,França,230.0
Carrazeda de Ansiães,Bragança,2025,Grécia,
Carrazeda de Ansiães,Bragança,2025,Hungria,
Carrazeda de Ansiães,Bragança,2025,Irlanda,6.0
Carrazeda de Ansiães,Bragança,2025,Israel,14.0
Carrazeda de Ansiães,Bragança,2025,Itália,16.0
Carrazeda de Ansiães,Bragança,2025,Japão,2.0
Carrazeda de Ansiães,Bragança,2025,Letónia,
Carrazeda de Ansiães,Bragança,2025,Lituânia,
Carrazeda de Ansiães,Bragança,2025,Luxemburgo,14.0
Carrazeda de Ansiães,Bragança,2025,Malta,
Carrazeda de Ansiães,Bragança,2025,Marrocos,
Carrazeda de Ansiães,Bragança,2025,México,
Carrazeda de Ansiães,Bragança,2025,Noruega,14.0
Carrazeda de Ansiães,Bragança,2025,Outros,5.0
Carrazeda de Ansiães,Bragança,2025,Países Baixos (Reino dos),81.0
Carrazeda de Ansiães,Bragança,2025,Polónia,5.0
Carrazeda de Ansiães,Bragança,2025,Portugal,3476.0
Carrazeda de Ansiães,Bragança,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,103.0
Carrazeda de Ansiães,Bragança,2025,Roménia,
Carrazeda de Ansiães,Bragança,2025,Suécia,25.0
Carrazeda de Ansiães,Bragança,2025,Suíça,61.0
Carrazeda de Ansiães,Bragança,2025,Sérvia,
Carrazeda de Ansiães,Bragança,2025,Total,4737.0
Carrazeda de Ansiães,Bragança,2025,Turquia,1.0
Carrazeda de Ansiães,Bragança,2025,Ucrânia,28.0
Carrazeda de Ansiães,Bragança,2025,Áustria,13.0
Carrazeda de Ansiães,Bragança,2025,Índia,
Carregal do Sal,Viseu,2020,Alemanha,
Carregal do Sal,Viseu,2020,Angola,
Carregal do Sal,Viseu,2020,Argentina,
Carregal do Sal,Viseu,2020,Austrália,
Carregal do Sal,Viseu,2020,Brasil,
Carregal do Sal,Viseu,2020,Bulgária,
Carregal do Sal,Viseu,2020,Bélgica,
Carregal do Sal,Viseu,2020,Canadá,
Carregal do Sal,Viseu,2020,China,
Carregal do Sal,Viseu,2020,Chipre,
Carregal do Sal,Viseu,2020,Chéquia,
Carregal do Sal,Viseu,2020,Coreia (República da),
Carregal do Sal,Viseu,2020,Croácia,
Carregal do Sal,Viseu,2020,Dinamarca,
Carregal do Sal,Viseu,2020,Eslováquia,
Carregal do Sal,Viseu,2020,Eslovénia,
Carregal do Sal,Viseu,2020,Espanha,
Carregal do Sal,Viseu,2020,Estados Unidos da América,
Carregal do Sal,Viseu,2020,Estrangeiro,
Carregal do Sal,Viseu,2020,Estónia,
Carregal do Sal,Viseu,2020,Federação da Rússia,
Carregal do Sal,Viseu,2020,Finlândia,
Carregal do Sal,Viseu,2020,França,
Carregal do Sal,Viseu,2020,Grécia,
Carregal do Sal,Viseu,2020,Hungria,
Carregal do Sal,Viseu,2020,Irlanda,
Carregal do Sal,Viseu,2020,Israel,
Carregal do Sal,Viseu,2020,Itália,
Carregal do Sal,Viseu,2020,Japão,
Carregal do Sal,Viseu,2020,Letónia,
Carregal do Sal,Viseu,2020,Lituânia,
Carregal do Sal,Viseu,2020,Luxemburgo,
Carregal do Sal,Viseu,2020,Malta,
Carregal do Sal,Viseu,2020,Marrocos,
Carregal do Sal,Viseu,2020,México,
Carregal do Sal,Viseu,2020,Noruega,
Carregal do Sal,Viseu,2020,Outros,
Carregal do Sal,Viseu,2020,Países Baixos (Reino dos),
Carregal do Sal,Viseu,2020,Polónia,
Carregal do Sal,Viseu,2020,Portugal,1576.0
Carregal do Sal,Viseu,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,
Carregal do Sal,Viseu,2020,Roménia,
Carregal do Sal,Viseu,2020,Suécia,
Carregal do Sal,Viseu,2020,Suíça,
Carregal do Sal,Viseu,2020,Sérvia,
Carregal do Sal,Viseu,2020,Total,1576.0
Carregal do Sal,Viseu,2020,Turquia,
Carregal do Sal,Viseu,2020,Ucrânia,
Carregal do Sal,Viseu,2020,Áustria,
Carregal do Sal,Viseu,2020,Índia,
Carregal do Sal,Viseu,2021,Alemanha,
Carregal do Sal,Viseu,2021,Angola,
Carregal do Sal,Viseu,2021,Argentina,
Carregal do Sal,Viseu,2021,Austrália,
Carregal do Sal,Viseu,2021,Brasil,
Carregal do Sal,Viseu,2021,Bulgária,
Carregal do Sal,Viseu,2021,Bélgica,
Carregal do Sal,Viseu,2021,Canadá,
Carregal do Sal,Viseu,2021,China,
Carregal do Sal,Viseu,2021,Chipre,
Carregal do Sal,Viseu,2021,Chéquia,
Carregal do Sal,Viseu,2021,Coreia (República da),
Carregal do Sal,Viseu,2021,Croácia,
Carregal do Sal,Viseu,2021,Dinamarca,
Carregal do Sal,Viseu,2021,Eslováquia,
Carregal do Sal,Viseu,2021,Eslovénia,
Carregal do Sal,Viseu,2021,Espanha,
Carregal do Sal,Viseu,2021,Estados Unidos da América,
Carregal do Sal,Viseu,2021,Estrangeiro,8.0
Carregal do Sal,Viseu,2021,Estónia,
Carregal do Sal,Viseu,2021,Federação da Rússia,
Carregal do Sal,Viseu,2021,Finlândia,
Carregal do Sal,Viseu,2021,França,
Carregal do Sal,Viseu,2021,Grécia,
Carregal do Sal,Viseu,2021,Hungria,
Carregal do Sal,Viseu,2021,Irlanda,
Carregal do Sal,Viseu,2021,Israel,
Carregal do Sal,Viseu,2021,Itália,
Carregal do Sal,Viseu,2021,Japão,
Carregal do Sal,Viseu,2021,Letónia,
Carregal do Sal,Viseu,2021,Lituânia,
Carregal do Sal,Viseu,2021,Luxemburgo,
Carregal do Sal,Viseu,2021,Malta,
Carregal do Sal,Viseu,2021,Marrocos,
Carregal do Sal,Viseu,2021,México,
Carregal do Sal,Viseu,2021,Noruega,
Carregal do Sal,Viseu,2021,Outros,
Carregal do Sal,Viseu,2021,Países Baixos (Reino dos),6.0
Carregal do Sal,Viseu,2021,Polónia,
Carregal do Sal,Viseu,2021,Portugal,1925.0
Carregal do Sal,Viseu,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,2.0
Carregal do Sal,Viseu,2021,Roménia,
Carregal do Sal,Viseu,2021,Suécia,
Carregal do Sal,Viseu,2021,Suíça,
Carregal do Sal,Viseu,2021,Sérvia,
Carregal do Sal,Viseu,2021,Total,1933.0
Carregal do Sal,Viseu,2021,Turquia,
Carregal do Sal,Viseu,2021,Ucrânia,
Carregal do Sal,Viseu,2021,Áustria,
Carregal do Sal,Viseu,2021,Índia,
Carregal do Sal,Viseu,2022,Alemanha,
Carregal do Sal,Viseu,2022,Angola,
Carregal do Sal,Viseu,2022,Argentina,
Carregal do Sal,Viseu,2022,Austrália,
Carregal do Sal,Viseu,2022,Brasil,
Carregal do Sal,Viseu,2022,Bulgária,
Carregal do Sal,Viseu,2022,Bélgica,5.0
Carregal do Sal,Viseu,2022,Canadá,
Carregal do Sal,Viseu,2022,China,
Carregal do Sal,Viseu,2022,Chipre,
Carregal do Sal,Viseu,2022,Chéquia,
Carregal do Sal,Viseu,2022,Coreia (República da),
Carregal do Sal,Viseu,2022,Croácia,
Carregal do Sal,Viseu,2022,Dinamarca,
Carregal do Sal,Viseu,2022,Eslováquia,
Carregal do Sal,Viseu,2022,Eslovénia,
Carregal do Sal,Viseu,2022,Espanha,
Carregal do Sal,Viseu,2022,Estados Unidos da América,
Carregal do Sal,Viseu,2022,Estrangeiro,48.0
Carregal do Sal,Viseu,2022,Estónia,
Carregal do Sal,Viseu,2022,Federação da Rússia,
Carregal do Sal,Viseu,2022,Finlândia,
Carregal do Sal,Viseu,2022,França,
Carregal do Sal,Viseu,2022,Grécia,
Carregal do Sal,Viseu,2022,Hungria,
Carregal do Sal,Viseu,2022,Irlanda,
Carregal do Sal,Viseu,2022,Israel,
Carregal do Sal,Viseu,2022,Itália,
Carregal do Sal,Viseu,2022,Japão,
Carregal do Sal,Viseu,2022,Letónia,
Carregal do Sal,Viseu,2022,Lituânia,
Carregal do Sal,Viseu,2022,Luxemburgo,
Carregal do Sal,Viseu,2022,Malta,
Carregal do Sal,Viseu,2022,Marrocos,
Carregal do Sal,Viseu,2022,México,
Carregal do Sal,Viseu,2022,Noruega,
Carregal do Sal,Viseu,2022,Outros,41.0
Carregal do Sal,Viseu,2022,Países Baixos (Reino dos),2.0
Carregal do Sal,Viseu,2022,Polónia,
Carregal do Sal,Viseu,2022,Portugal,4249.0
Carregal do Sal,Viseu,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,
Carregal do Sal,Viseu,2022,Roménia,
Carregal do Sal,Viseu,2022,Suécia,
Carregal do Sal,Viseu,2022,Suíça,
Carregal do Sal,Viseu,2022,Sérvia,
Carregal do Sal,Viseu,2022,Total,4297.0
Carregal do Sal,Viseu,2022,Turquia,
Carregal do Sal,Viseu,2022,Ucrânia,
Carregal do Sal,Viseu,2022,Áustria,
Carregal do Sal,Viseu,2022,Índia,
Carregal do Sal,Viseu,2023,Alemanha,4.0
Carregal do Sal,Viseu,2023,Angola,
Carregal do Sal,Viseu,2023,Argentina,
Carregal do Sal,Viseu,2023,Austrália,
