concelho,distrito,ano,dim_4_t,classificacao_nuts,valor
Vila Nova de Cerveira,Viana do Castelo,2023,15 - 19 anos,2024,501
Vila Nova de Cerveira,Viana do Castelo,2023,75 - 79 anos,2024,505
Vila Nova de Cerveira,Viana do Castelo,2023,20 - 24 anos,2024,548
Vila Nova de Cerveira,Viana do Castelo,2023,70 - 74 anos,2024,566
Vila Nova de Cerveira,Viana do Castelo,2023,60 - 64 anos,2024,571
Vila Nova de Cerveira,Viana do Castelo,2023,65 - 69 anos,2024,599
Vila Nova de Cerveira,Viana do Castelo,2023,25 - 29 anos,2024,617
Vila Nova de Cerveira,Viana do Castelo,2023,35 - 39 anos,2024,636
Vila Nova de Cerveira,Viana do Castelo,2023,55 - 59 anos,2024,641
Vila Nova de Cerveira,Viana do Castelo,2023,30 - 34 anos,2024,689
Vila Nova de Cerveira,Viana do Castelo,2023,50 - 54 anos,2024,691
Vila Nova de Cerveira,Viana do Castelo,2023,40 - 44 anos,2024,715
Vila Nova de Cerveira,Viana do Castelo,2023,45 - 49 anos,2024,735
Vila Nova de Cerveira,Viana do Castelo,2023,Total,2024,9960
Vila Nova de Cerveira,Viana do Castelo,2024,0 - 4 anos,2024,339
Vila Nova de Cerveira,Viana do Castelo,2024,80 - 84 anos,2024,377
Vila Nova de Cerveira,Viana do Castelo,2024,10 - 14 anos,2024,398
Vila Nova de Cerveira,Viana do Castelo,2024,5 - 9 anos,2024,408
Vila Nova de Cerveira,Viana do Castelo,2024,85 e mais anos,2024,442
Vila Nova de Cerveira,Viana do Castelo,2024,15 - 19 anos,2024,516
Vila Nova de Cerveira,Viana do Castelo,2024,75 - 79 anos,2024,520
Vila Nova de Cerveira,Viana do Castelo,2024,20 - 24 anos,2024,545
Vila Nova de Cerveira,Viana do Castelo,2024,70 - 74 anos,2024,566
Vila Nova de Cerveira,Viana do Castelo,2024,60 - 64 anos,2024,579
Vila Nova de Cerveira,Viana do Castelo,2024,35 - 39 anos,2024,619
Vila Nova de Cerveira,Viana do Castelo,2024,65 - 69 anos,2024,625
Vila Nova de Cerveira,Viana do Castelo,2024,25 - 29 anos,2024,646
Vila Nova de Cerveira,Viana do Castelo,2024,55 - 59 anos,2024,652
Vila Nova de Cerveira,Viana do Castelo,2024,40 - 44 anos,2024,701
Vila Nova de Cerveira,Viana do Castelo,2024,30 - 34 anos,2024,715
Vila Nova de Cerveira,Viana do Castelo,2024,50 - 54 anos,2024,715
Vila Nova de Cerveira,Viana do Castelo,2024,45 - 49 anos,2024,739
Vila Nova de Cerveira,Viana do Castelo,2024,Total,2024,10102
Vila Nova de Cerveira,Viana do Castelo,2025,55 - 59 anos,2024,669
Vila Nova de Cerveira,Viana do Castelo,2025,60 - 64 anos,2024,575
Vila Nova de Cerveira,Viana do Castelo,2025,65 - 69 anos,2024,619
Vila Nova de Cerveira,Viana do Castelo,2025,70 - 74 anos,2024,581
Vila Nova de Cerveira,Viana do Castelo,2025,75 - 79 anos,2024,528
Vila Nova de Cerveira,Viana do Castelo,2025,80 - 84 anos,2024,401
Vila Nova de Cerveira,Viana do Castelo,2025,85 e mais anos,2024,439
Vila Nova de Cerveira,Viana do Castelo,2025,Total,2024,10051
Vila Nova de Cerveira,Viana do Castelo,2025,0 - 4 anos,2024,337
Vila Nova de Cerveira,Viana do Castelo,2025,5 - 9 anos,2024,409
Vila Nova de Cerveira,Viana do Castelo,2025,10 - 14 anos,2024,371
Vila Nova de Cerveira,Viana do Castelo,2025,15 - 19 anos,2024,516
Vila Nova de Cerveira,Viana do Castelo,2025,20 - 24 anos,2024,516
Vila Nova de Cerveira,Viana do Castelo,2025,25 - 29 anos,2024,584
Vila Nova de Cerveira,Viana do Castelo,2025,30 - 34 anos,2024,736
Vila Nova de Cerveira,Viana do Castelo,2025,35 - 39 anos,2024,629
Vila Nova de Cerveira,Viana do Castelo,2025,40 - 44 anos,2024,683
Vila Nova de Cerveira,Viana do Castelo,2025,45 - 49 anos,2024,721
Vila Nova de Cerveira,Viana do Castelo,2025,50 - 54 anos,2024,737
Vila Nova de Famalicão,Braga,2020,85 e mais anos,2013,3065
Vila Nova de Famalicão,Braga,2020,80 - 84 anos,2013,3488
Vila Nova de Famalicão,Braga,2020,75 - 79 anos,2013,4524
Vila Nova de Famalicão,Braga,2020,5 - 9 anos,2013,5564
Vila Nova de Famalicão,Braga,2020,0 - 4 anos,2013,5699
Vila Nova de Famalicão,Braga,2020,10 - 14 anos,2013,6385
Vila Nova de Famalicão,Braga,2020,70 - 74 anos,2013,6665
Vila Nova de Famalicão,Braga,2020,15 - 19 anos,2013,7191
Vila Nova de Famalicão,Braga,2020,30 - 34 anos,2013,7489
Vila Nova de Famalicão,Braga,2020,25 - 29 anos,2013,7708
Vila Nova de Famalicão,Braga,2020,20 - 24 anos,2013,7953
Vila Nova de Famalicão,Braga,2020,65 - 69 anos,2013,8234
Vila Nova de Famalicão,Braga,2020,35 - 39 anos,2013,8786
Vila Nova de Famalicão,Braga,2020,60 - 64 anos,2013,9033
Vila Nova de Famalicão,Braga,2020,55 - 59 anos,2013,10232
Vila Nova de Famalicão,Braga,2020,40 - 44 anos,2013,10340
Vila Nova de Famalicão,Braga,2020,50 - 54 anos,2013,10672
Vila Nova de Famalicão,Braga,2020,45 - 49 anos,2013,11039
Vila Nova de Famalicão,Braga,2020,Total,2013,134067
Vila Nova de Famalicão,Braga,2021,85 e mais anos,2024,3235
Vila Nova de Famalicão,Braga,2021,80 - 84 anos,2024,3495
Vila Nova de Famalicão,Braga,2021,75 - 79 anos,2024,4830
Vila Nova de Famalicão,Braga,2021,0 - 4 anos,2024,5452
Vila Nova de Famalicão,Braga,2021,5 - 9 anos,2024,5500
Vila Nova de Famalicão,Braga,2021,10 - 14 anos,2024,6321
Vila Nova de Famalicão,Braga,2021,15 - 19 anos,2024,7043
Vila Nova de Famalicão,Braga,2021,70 - 74 anos,2024,7118
Vila Nova de Famalicão,Braga,2021,30 - 34 anos,2024,7900
Vila Nova de Famalicão,Braga,2021,20 - 24 anos,2024,7974
Vila Nova de Famalicão,Braga,2021,25 - 29 anos,2024,8013
Vila Nova de Famalicão,Braga,2021,65 - 69 anos,2024,8312
Vila Nova de Famalicão,Braga,2021,35 - 39 anos,2024,8664
Vila Nova de Famalicão,Braga,2021,60 - 64 anos,2024,9033
Vila Nova de Famalicão,Braga,2021,40 - 44 anos,2024,10122
Vila Nova de Famalicão,Braga,2021,55 - 59 anos,2024,10312
Vila Nova de Famalicão,Braga,2021,50 - 54 anos,2024,10554
Vila Nova de Famalicão,Braga,2021,45 - 49 anos,2024,11014
Vila Nova de Famalicão,Braga,2021,Total,2024,134892
Vila Nova de Famalicão,Braga,2022,85 e mais anos,2024,3425
Vila Nova de Famalicão,Braga,2022,80 - 84 anos,2024,3528
Vila Nova de Famalicão,Braga,2022,75 - 79 anos,2024,5089
Vila Nova de Famalicão,Braga,2022,0 - 4 anos,2024,5529
Vila Nova de Famalicão,Braga,2022,5 - 9 anos,2024,5780
Vila Nova de Famalicão,Braga,2022,10 - 14 anos,2024,6373
Vila Nova de Famalicão,Braga,2022,15 - 19 anos,2024,6978
Vila Nova de Famalicão,Braga,2022,70 - 74 anos,2024,7444
Vila Nova de Famalicão,Braga,2022,20 - 24 anos,2024,8224
Vila Nova de Famalicão,Braga,2022,30 - 34 anos,2024,8386
Vila Nova de Famalicão,Braga,2022,65 - 69 anos,2024,8428
Vila Nova de Famalicão,Braga,2022,25 - 29 anos,2024,8525
Vila Nova de Famalicão,Braga,2022,35 - 39 anos,2024,8720
Vila Nova de Famalicão,Braga,2022,60 - 64 anos,2024,9231
Vila Nova de Famalicão,Braga,2022,40 - 44 anos,2024,10087
Vila Nova de Famalicão,Braga,2022,55 - 59 anos,2024,10525
Vila Nova de Famalicão,Braga,2022,50 - 54 anos,2024,10652
Vila Nova de Famalicão,Braga,2022,45 - 49 anos,2024,11190
Vila Nova de Famalicão,Braga,2022,Total,2024,138114
Vila Nova de Famalicão,Braga,2023,80 - 84 anos,2024,3576
Vila Nova de Famalicão,Braga,2023,85 e mais anos,2024,3615
Vila Nova de Famalicão,Braga,2023,75 - 79 anos,2024,5527
Vila Nova de Famalicão,Braga,2023,0 - 4 anos,2024,5529
Vila Nova de Famalicão,Braga,2023,5 - 9 anos,2024,5980
Vila Nova de Famalicão,Braga,2023,10 - 14 anos,2024,6253
Vila Nova de Famalicão,Braga,2023,15 - 19 anos,2024,6950
Vila Nova de Famalicão,Braga,2023,70 - 74 anos,2024,7533
Vila Nova de Famalicão,Braga,2023,20 - 24 anos,2024,8159
Vila Nova de Famalicão,Braga,2023,65 - 69 anos,2024,8679
Vila Nova de Famalicão,Braga,2023,25 - 29 anos,2024,8873
Vila Nova de Famalicão,Braga,2023,30 - 34 anos,2024,8879
Vila Nova de Famalicão,Braga,2023,35 - 39 anos,2024,8944
Vila Nova de Famalicão,Braga,2023,60 - 64 anos,2024,9504
Vila Nova de Famalicão,Braga,2023,40 - 44 anos,2024,10102
Vila Nova de Famalicão,Braga,2023,55 - 59 anos,2024,10631
Vila Nova de Famalicão,Braga,2023,50 - 54 anos,2024,10784
Vila Nova de Famalicão,Braga,2023,45 - 49 anos,2024,11232
Vila Nova de Famalicão,Braga,2023,Total,2024,140750
Vila Nova de Famalicão,Braga,2024,80 - 84 anos,2024,3628
Vila Nova de Famalicão,Braga,2024,85 e mais anos,2024,3794
Vila Nova de Famalicão,Braga,2024,0 - 4 anos,2024,5593
Vila Nova de Famalicão,Braga,2024,75 - 79 anos,2024,5960
Vila Nova de Famalicão,Braga,2024,10 - 14 anos,2024,6175
Vila Nova de Famalicão,Braga,2024,5 - 9 anos,2024,6197
Vila Nova de Famalicão,Braga,2024,15 - 19 anos,2024,6847
Vila Nova de Famalicão,Braga,2024,70 - 74 anos,2024,7674
Vila Nova de Famalicão,Braga,2024,20 - 24 anos,2024,8027
Vila Nova de Famalicão,Braga,2024,65 - 69 anos,2024,8891
Vila Nova de Famalicão,Braga,2024,25 - 29 anos,2024,8984
Vila Nova de Famalicão,Braga,2024,35 - 39 anos,2024,9064
Vila Nova de Famalicão,Braga,2024,30 - 34 anos,2024,9204
Vila Nova de Famalicão,Braga,2024,60 - 64 anos,2024,9778
Vila Nova de Famalicão,Braga,2024,40 - 44 anos,2024,10102
Vila Nova de Famalicão,Braga,2024,55 - 59 anos,2024,10652
Vila Nova de Famalicão,Braga,2024,50 - 54 anos,2024,11025
Vila Nova de Famalicão,Braga,2024,45 - 49 anos,2024,11055
Vila Nova de Famalicão,Braga,2024,Total,2024,142650
Vila Nova de Famalicão,Braga,2025,55 - 59 anos,2024,10567
Vila Nova de Famalicão,Braga,2025,60 - 64 anos,2024,10138
Vila Nova de Famalicão,Braga,2025,65 - 69 anos,2024,8927
Vila Nova de Famalicão,Braga,2025,70 - 74 anos,2024,7885
Vila Nova de Famalicão,Braga,2025,75 - 79 anos,2024,6169
Vila Nova de Famalicão,Braga,2025,80 - 84 anos,2024,3845
Vila Nova de Famalicão,Braga,2025,85 e mais anos,2024,3863
Vila Nova de Famalicão,Braga,2025,Total,2024,143801
Vila Nova de Famalicão,Braga,2025,0 - 4 anos,2024,5567
Vila Nova de Famalicão,Braga,2025,5 - 9 anos,2024,6218
Vila Nova de Famalicão,Braga,2025,10 - 14 anos,2024,6111
Vila Nova de Famalicão,Braga,2025,15 - 19 anos,2024,6822
Vila Nova de Famalicão,Braga,2025,20 - 24 anos,2024,7720
Vila Nova de Famalicão,Braga,2025,25 - 29 anos,2024,9147
Vila Nova de Famalicão,Braga,2025,30 - 34 anos,2024,9412
Vila Nova de Famalicão,Braga,2025,35 - 39 anos,2024,9250
Vila Nova de Famalicão,Braga,2025,40 - 44 anos,2024,10020
Vila Nova de Famalicão,Braga,2025,45 - 49 anos,2024,10922
Vila Nova de Famalicão,Braga,2025,50 - 54 anos,2024,11218
Vila Nova de Foz Côa,Guarda,2020,0 - 4 anos,2013,170
Vila Nova de Foz Côa,Guarda,2020,5 - 9 anos,2013,180
Vila Nova de Foz Côa,Guarda,2020,10 - 14 anos,2013,212
Vila Nova de Foz Côa,Guarda,2020,15 - 19 anos,2013,219
Vila Nova de Foz Côa,Guarda,2020,25 - 29 anos,2013,230
Vila Nova de Foz Côa,Guarda,2020,30 - 34 anos,2013,253
Vila Nova de Foz Côa,Guarda,2020,20 - 24 anos,2013,268
Vila Nova de Foz Côa,Guarda,2020,35 - 39 anos,2013,290
Vila Nova de Foz Côa,Guarda,2020,40 - 44 anos,2013,349
Vila Nova de Foz Côa,Guarda,2020,80 - 84 anos,2013,349
Vila Nova de Foz Côa,Guarda,2020,85 e mais anos,2013,378
Vila Nova de Foz Côa,Guarda,2020,45 - 49 anos,2013,402
Vila Nova de Foz Côa,Guarda,2020,50 - 54 anos,2013,436
Vila Nova de Foz Côa,Guarda,2020,55 - 59 anos,2013,461
Vila Nova de Foz Côa,Guarda,2020,75 - 79 anos,2013,478
Vila Nova de Foz Côa,Guarda,2020,70 - 74 anos,2013,517
Vila Nova de Foz Côa,Guarda,2020,65 - 69 anos,2013,563
Vila Nova de Foz Côa,Guarda,2020,60 - 64 anos,2013,585
Vila Nova de Foz Côa,Guarda,2020,Total,2013,6340
Vila Nova de Foz Côa,Guarda,2021,0 - 4 anos,2024,151
Vila Nova de Foz Côa,Guarda,2021,5 - 9 anos,2024,167
Vila Nova de Foz Côa,Guarda,2021,10 - 14 anos,2024,197
Vila Nova de Foz Côa,Guarda,2021,15 - 19 anos,2024,229
Vila Nova de Foz Côa,Guarda,2021,30 - 34 anos,2024,234
Vila Nova de Foz Côa,Guarda,2021,20 - 24 anos,2024,247
Vila Nova de Foz Côa,Guarda,2021,25 - 29 anos,2024,254
Vila Nova de Foz Côa,Guarda,2021,35 - 39 anos,2024,255
Vila Nova de Foz Côa,Guarda,2021,40 - 44 anos,2024,316
Vila Nova de Foz Côa,Guarda,2021,45 - 49 anos,2024,335
Vila Nova de Foz Côa,Guarda,2021,80 - 84 anos,2024,346
Vila Nova de Foz Côa,Guarda,2021,85 e mais anos,2024,389
Vila Nova de Foz Côa,Guarda,2021,55 - 59 anos,2024,417
Vila Nova de Foz Côa,Guarda,2021,50 - 54 anos,2024,418
Vila Nova de Foz Côa,Guarda,2021,75 - 79 anos,2024,452
Vila Nova de Foz Côa,Guarda,2021,70 - 74 anos,2024,463
Vila Nova de Foz Côa,Guarda,2021,65 - 69 anos,2024,504
Vila Nova de Foz Côa,Guarda,2021,60 - 64 anos,2024,517
Vila Nova de Foz Côa,Guarda,2021,Total,2024,5891
Vila Nova de Foz Côa,Guarda,2022,0 - 4 anos,2024,157
Vila Nova de Foz Côa,Guarda,2022,5 - 9 anos,2024,177
Vila Nova de Foz Côa,Guarda,2022,10 - 14 anos,2024,188
Vila Nova de Foz Côa,Guarda,2022,15 - 19 anos,2024,223
Vila Nova de Foz Côa,Guarda,2022,30 - 34 anos,2024,233
Vila Nova de Foz Côa,Guarda,2022,25 - 29 anos,2024,245
Vila Nova de Foz Côa,Guarda,2022,20 - 24 anos,2024,248
Vila Nova de Foz Côa,Guarda,2022,35 - 39 anos,2024,248
Vila Nova de Foz Côa,Guarda,2022,40 - 44 anos,2024,298
Vila Nova de Foz Côa,Guarda,2022,45 - 49 anos,2024,343
Vila Nova de Foz Côa,Guarda,2022,80 - 84 anos,2024,344
Vila Nova de Foz Côa,Guarda,2022,85 e mais anos,2024,391
Vila Nova de Foz Côa,Guarda,2022,50 - 54 anos,2024,404
Vila Nova de Foz Côa,Guarda,2022,55 - 59 anos,2024,418
Vila Nova de Foz Côa,Guarda,2022,75 - 79 anos,2024,432
Vila Nova de Foz Côa,Guarda,2022,70 - 74 anos,2024,465
Vila Nova de Foz Côa,Guarda,2022,60 - 64 anos,2024,485
Vila Nova de Foz Côa,Guarda,2022,65 - 69 anos,2024,518
Vila Nova de Foz Côa,Guarda,2022,Total,2024,5817
Vila Nova de Foz Côa,Guarda,2023,0 - 4 anos,2024,153
Vila Nova de Foz Côa,Guarda,2023,5 - 9 anos,2024,176
Vila Nova de Foz Côa,Guarda,2023,10 - 14 anos,2024,201
Vila Nova de Foz Côa,Guarda,2023,15 - 19 anos,2024,212
Vila Nova de Foz Côa,Guarda,2023,30 - 34 anos,2024,241
Vila Nova de Foz Côa,Guarda,2023,35 - 39 anos,2024,248
Vila Nova de Foz Côa,Guarda,2023,20 - 24 anos,2024,256
Vila Nova de Foz Côa,Guarda,2023,25 - 29 anos,2024,271
Vila Nova de Foz Côa,Guarda,2023,40 - 44 anos,2024,295
Vila Nova de Foz Côa,Guarda,2023,45 - 49 anos,2024,336
Vila Nova de Foz Côa,Guarda,2023,80 - 84 anos,2024,361
Vila Nova de Foz Côa,Guarda,2023,50 - 54 anos,2024,388
Vila Nova de Foz Côa,Guarda,2023,85 e mais anos,2024,410
Vila Nova de Foz Côa,Guarda,2023,55 - 59 anos,2024,415
Vila Nova de Foz Côa,Guarda,2023,75 - 79 anos,2024,432
Vila Nova de Foz Côa,Guarda,2023,70 - 74 anos,2024,450
Vila Nova de Foz Côa,Guarda,2023,60 - 64 anos,2024,468
Vila Nova de Foz Côa,Guarda,2023,65 - 69 anos,2024,524
Vila Nova de Foz Côa,Guarda,2023,Total,2024,5837
Vila Nova de Foz Côa,Guarda,2024,0 - 4 anos,2024,145
Vila Nova de Foz Côa,Guarda,2024,5 - 9 anos,2024,185
Vila Nova de Foz Côa,Guarda,2024,10 - 14 anos,2024,193
Vila Nova de Foz Côa,Guarda,2024,15 - 19 anos,2024,201
Vila Nova de Foz Côa,Guarda,2024,20 - 24 anos,2024,267
Vila Nova de Foz Côa,Guarda,2024,30 - 34 anos,2024,268
Vila Nova de Foz Côa,Guarda,2024,35 - 39 anos,2024,280
Vila Nova de Foz Côa,Guarda,2024,40 - 44 anos,2024,289
Vila Nova de Foz Côa,Guarda,2024,25 - 29 anos,2024,307
Vila Nova de Foz Côa,Guarda,2024,45 - 49 anos,2024,334
Vila Nova de Foz Côa,Guarda,2024,80 - 84 anos,2024,354
Vila Nova de Foz Côa,Guarda,2024,50 - 54 anos,2024,386
Vila Nova de Foz Côa,Guarda,2024,55 - 59 anos,2024,397
Vila Nova de Foz Côa,Guarda,2024,85 e mais anos,2024,423
Vila Nova de Foz Côa,Guarda,2024,75 - 79 anos,2024,427
Vila Nova de Foz Côa,Guarda,2024,60 - 64 anos,2024,462
Vila Nova de Foz Côa,Guarda,2024,70 - 74 anos,2024,464
Vila Nova de Foz Côa,Guarda,2024,65 - 69 anos,2024,526
Vila Nova de Foz Côa,Guarda,2024,Total,2024,5908
Vila Nova de Foz Côa,Guarda,2025,55 - 59 anos,2024,402
Vila Nova de Foz Côa,Guarda,2025,60 - 64 anos,2024,429
Vila Nova de Foz Côa,Guarda,2025,65 - 69 anos,2024,547
Vila Nova de Foz Côa,Guarda,2025,70 - 74 anos,2024,472
Vila Nova de Foz Côa,Guarda,2025,75 - 79 anos,2024,411
Vila Nova de Foz Côa,Guarda,2025,80 - 84 anos,2024,357
Vila Nova de Foz Côa,Guarda,2025,85 e mais anos,2024,401
Vila Nova de Foz Côa,Guarda,2025,Total,2024,5812
Vila Nova de Foz Côa,Guarda,2025,0 - 4 anos,2024,141
Vila Nova de Foz Côa,Guarda,2025,5 - 9 anos,2024,168
Vila Nova de Foz Côa,Guarda,2025,10 - 14 anos,2024,187
Vila Nova de Foz Côa,Guarda,2025,15 - 19 anos,2024,207
Vila Nova de Foz Côa,Guarda,2025,20 - 24 anos,2024,244
Vila Nova de Foz Côa,Guarda,2025,25 - 29 anos,2024,313
Vila Nova de Foz Côa,Guarda,2025,30 - 34 anos,2024,270
Vila Nova de Foz Côa,Guarda,2025,35 - 39 anos,2024,279
Vila Nova de Foz Côa,Guarda,2025,40 - 44 anos,2024,290
Vila Nova de Foz Côa,Guarda,2025,45 - 49 anos,2024,336
Vila Nova de Foz Côa,Guarda,2025,50 - 54 anos,2024,358
Vila Nova de Gaia,Porto,2020,85 e mais anos,2013,7854
Vila Nova de Gaia,Porto,2020,80 - 84 anos,2013,8545
Vila Nova de Gaia,Porto,2020,75 - 79 anos,2013,11877
Vila Nova de Gaia,Porto,2020,0 - 4 anos,2013,12646
Vila Nova de Gaia,Porto,2020,5 - 9 anos,2013,12740
Vila Nova de Gaia,Porto,2020,10 - 14 anos,2013,14751
Vila Nova de Gaia,Porto,2020,15 - 19 anos,2013,15613
Vila Nova de Gaia,Porto,2020,25 - 29 anos,2013,16287
Vila Nova de Gaia,Porto,2020,20 - 24 anos,2013,16561
Vila Nova de Gaia,Porto,2020,70 - 74 anos,2013,16884
Vila Nova de Gaia,Porto,2020,30 - 34 anos,2013,16900
Vila Nova de Gaia,Porto,2020,65 - 69 anos,2013,19187
Vila Nova de Gaia,Porto,2020,35 - 39 anos,2013,19654
Vila Nova de Gaia,Porto,2020,60 - 64 anos,2013,21096
Vila Nova de Gaia,Porto,2020,40 - 44 anos,2013,22980
Vila Nova de Gaia,Porto,2020,50 - 54 anos,2013,23193
Vila Nova de Gaia,Porto,2020,55 - 59 anos,2013,23193
Vila Nova de Gaia,Porto,2020,45 - 49 anos,2013,24991
Vila Nova de Gaia,Porto,2020,Total,2013,304952
Vila Nova de Gaia,Porto,2021,85 e mais anos,2024,8192
Vila Nova de Gaia,Porto,2021,80 - 84 anos,2024,8681
Vila Nova de Gaia,Porto,2021,0 - 4 anos,2024,12193
Vila Nova de Gaia,Porto,2021,75 - 79 anos,2024,12744
Vila Nova de Gaia,Porto,2021,5 - 9 anos,2024,12875
Vila Nova de Gaia,Porto,2021,10 - 14 anos,2024,14730
Vila Nova de Gaia,Porto,2021,15 - 19 anos,2024,15362
Vila Nova de Gaia,Porto,2021,25 - 29 anos,2024,16486
Vila Nova de Gaia,Porto,2021,20 - 24 anos,2024,16769
Vila Nova de Gaia,Porto,2021,30 - 34 anos,2024,17548
Vila Nova de Gaia,Porto,2021,70 - 74 anos,2024,17648
Vila Nova de Gaia,Porto,2021,35 - 39 anos,2024,19316
Vila Nova de Gaia,Porto,2021,65 - 69 anos,2024,19342
Vila Nova de Gaia,Porto,2021,60 - 64 anos,2024,21037
Vila Nova de Gaia,Porto,2021,40 - 44 anos,2024,22620
Vila Nova de Gaia,Porto,2021,55 - 59 anos,2024,23049
Vila Nova de Gaia,Porto,2021,50 - 54 anos,2024,23193
Vila Nova de Gaia,Porto,2021,45 - 49 anos,2024,24864
Vila Nova de Gaia,Porto,2021,Total,2024,306649
Vila Nova de Gaia,Porto,2022,85 e mais anos,2024,8481
Vila Nova de Gaia,Porto,2022,80 - 84 anos,2024,8717
Vila Nova de Gaia,Porto,2022,0 - 4 anos,2024,12138
Vila Nova de Gaia,Porto,2022,5 - 9 anos,2024,13381
Vila Nova de Gaia,Porto,2022,75 - 79 anos,2024,13389
Vila Nova de Gaia,Porto,2022,10 - 14 anos,2024,14813
Vila Nova de Gaia,Porto,2022,15 - 19 anos,2024,15583
Vila Nova de Gaia,Porto,2022,25 - 29 anos,2024,17497
Vila Nova de Gaia,Porto,2022,20 - 24 anos,2024,17514
Vila Nova de Gaia,Porto,2022,70 - 74 anos,2024,18179
Vila Nova de Gaia,Porto,2022,30 - 34 anos,2024,18462
Vila Nova de Gaia,Porto,2022,35 - 39 anos,2024,19590
Vila Nova de Gaia,Porto,2022,65 - 69 anos,2024,19612
Vila Nova de Gaia,Porto,2022,60 - 64 anos,2024,21427
Vila Nova de Gaia,Porto,2022,40 - 44 anos,2024,22592
Vila Nova de Gaia,Porto,2022,55 - 59 anos,2024,23219
Vila Nova de Gaia,Porto,2022,50 - 54 anos,2024,23553
Vila Nova de Gaia,Porto,2022,45 - 49 anos,2024,24918
Vila Nova de Gaia,Porto,2022,Total,2024,313065
Vila Nova de Gaia,Porto,2023,85 e mais anos,2024,8916
Vila Nova de Gaia,Porto,2023,80 - 84 anos,2024,9065
Vila Nova de Gaia,Porto,2023,0 - 4 anos,2024,11998
Vila Nova de Gaia,Porto,2023,5 - 9 anos,2024,13478
Vila Nova de Gaia,Porto,2023,75 - 79 anos,2024,14323
Vila Nova de Gaia,Porto,2023,10 - 14 anos,2024,14481
Vila Nova de Gaia,Porto,2023,15 - 19 anos,2024,15679
Vila Nova de Gaia,Porto,2023,20 - 24 anos,2024,17842
Vila Nova de Gaia,Porto,2023,70 - 74 anos,2024,18166
Vila Nova de Gaia,Porto,2023,25 - 29 anos,2024,18460
